country,continent,year,lifeExp,pop,gdpPercap,gdp,score,status,pol_rights,civ_rights
Thailand,Asia,2002,68.564,62806748,5913.187529,371388079010.6457,32,Partly Free,6,26
Thailand,Asia,2007,70.616,65068149,7458.396327,485304043506.28876,32,Partly Free,6,26
Togo,Africa,1952,38.596,1219113,859.8086567,1048203910.8955071,44,Partly Free,16,28
Togo,Africa,1957,41.208,1357445,925.9083202,1256869619.7138891,44,Partly Free,16,28
Togo,Africa,1962,43.922,1528098,1067.53481,1631297808.0913801,44,Partly Free,16,28
Togo,Africa,1967,46.769,1735550,1477.59676,2564443056.818,44,Partly Free,16,28
Togo,Africa,1972,49.759,2056351,1649.660188,3392280377.2539883,44,Partly Free,16,28
Togo,Africa,1977,52.887,2308582,1532.776998,3538541387.596836,44,Partly Free,16,28
Togo,Africa,1982,55.471,2644765,1344.577953,3556092709.866045,44,Partly Free,16,28
Togo,Africa,1987,56.941,3154264,1202.201361,3792060473.7533035,44,Partly Free,16,28
Togo,Africa,1992,58.061,3747553,1034.298904,3876089960.581912,44,Partly Free,16,28
Togo,Africa,1997,58.39,4320890,982.2869243,4244353748.338627,44,Partly Free,16,28
Togo,Africa,2002,57.561,4977378,886.2205765,4411054800.618417,44,Partly Free,16,28
Togo,Africa,2007,58.42,5701579,882.9699438,5034322889.201261,44,Partly Free,16,28
Trinidad and Tobago,Americas,1952,59.1,662850,3023.271928,2003975797.4748,82,Free,33,49
Trinidad and Tobago,Americas,1957,61.8,764900,4100.3934,3136390911.66,82,Free,33,49
Trinidad and Tobago,Americas,1962,64.9,887498,4997.523971,4435292529.214558,82,Free,33,49
Trinidad and Tobago,Americas,1967,65.4,960155,5621.368472,5397385045.23316,82,Free,33,49
Trinidad and Tobago,Americas,1972,65.9,975199,6619.551419,6455379924.257381,82,Free,33,49
Trinidad and Tobago,Americas,1977,68.3,1039009,7899.554209,8207707919.138881,82,Free,33,49
Trinidad and Tobago,Americas,1982,68.832,1116479,9119.528607,10181762179.614754,82,Free,33,49
Trinidad and Tobago,Americas,1987,69.582,1191336,7388.597823,8802302576.061527,82,Free,33,49
Trinidad and Tobago,Americas,1992,69.862,1183669,7370.990932,8724813465.489508,82,Free,33,49
Trinidad and Tobago,Americas,1997,69.465,1138101,8792.573126,10006836267.273726,82,Free,33,49
Trinidad and Tobago,Americas,2002,68.976,1101832,11460.60023,12627656072.62136,82,Free,33,49
Trinidad and Tobago,Americas,2007,69.819,1056608,18008.50924,19027934931.05792,82,Free,33,49
Tunisia,Africa,1952,44.6,3647735,1468.475631,5356609955.845785,70,Free,32,38
Tunisia,Africa,1957,47.1,3950849,1395.232468,5512352800.965332,70,Free,32,38
Tunisia,Africa,1962,49.579,4286552,1660.30321,7116976045.43192,70,Free,32,38
Tunisia,Africa,1967,52.053,4786986,1932.360167,9250181066.386662,70,Free,32,38
Tunisia,Africa,1972,55.602,5303507,2753.285994,14602071542.180958,70,Free,32,38
Tunisia,Africa,1977,59.837,6005061,3120.876811,18741055623.54047,70,Free,32,38
Tunisia,Africa,1982,64.048,6734098,3560.233174,23974959096.56705,70,Free,32,38
Tunisia,Africa,1987,66.894,7724976,3810.419296,29435397611.536896,70,Free,32,38
Tunisia,Africa,1992,70.001,8523077,4332.720164,36928107577.22463,70,Free,32,38
Tunisia,Africa,1997,71.973,9231669,4876.798614,45020990584.106766,70,Free,32,38
Tunisia,Africa,2002,73.042,9770575,5722.895655,55915981214.35163,70,Free,32,38
Tunisia,Africa,2007,73.923,10276158,7092.923025,72887997686.73795,70,Free,32,38
Turkey,Europe,1952,43.585,22235677,1969.10098,43784293371.66346,32,Not Free,16,16
Turkey,Europe,1957,48.079,25670939,2218.754257,56957505187.437325,32,Not Free,16,16
Turkey,Europe,1962,52.098,29788695,2322.869908,69195263214.09006,32,Not Free,16,16
Turkey,Europe,1967,54.336,33411317,2826.356387,94432289201.03168,32,Not Free,16,16
Turkey,Europe,1972,57.005,37492953,3450.69638,129376797192.61014,32,Not Free,16,16
Turkey,Europe,1977,59.507,42404033,4269.122326,181028003992.74075,32,Not Free,16,16
Turkey,Europe,1982,61.036,47328791,4241.356344,200738267961.7001,32,Not Free,16,16
Turkey,Europe,1987,63.108,52881328,5089.043686,269115388365.695,32,Not Free,16,16
Turkey,Europe,1992,66.146,58179144,5678.348271,330361441740.66003,32,Not Free,16,16
Turkey,Europe,1997,68.835,63047647,6601.429915,416204622976.16,32,Not Free,16,16
Turkey,Europe,2002,70.845,67308928,6508.085718,438052273010.6903,32,Not Free,16,16
Turkey,Europe,2007,71.777,71158647,8458.276384,601879503437.4926,32,Not Free,16,16
Uganda,Africa,1952,39.978,5824797,734.753484,4279789889.3427477,34,Not Free,11,23
Uganda,Africa,1957,42.571,6675501,774.3710692,5169314846.815669,34,Not Free,11,23
Uganda,Africa,1962,45.344,7688797,767.2717398,5899396651.15902,34,Not Free,11,23
Uganda,Africa,1967,48.051,8900294,908.9185217,8089642065.17538,34,Not Free,11,23
Uganda,Africa,1972,51.016,10190285,950.735869,9688269464.832664,34,Not Free,11,23
Uganda,Africa,1977,50.35,11457758,843.7331372,9667290102.618397,34,Not Free,11,23
Uganda,Africa,1982,49.849,12939400,682.2662268,8828115615.05592,34,Not Free,11,23
Uganda,Africa,1987,51.509,15283050,617.7244065,9440712990.759825,34,Not Free,11,23
Uganda,Africa,1992,48.825,18252190,644.1707969,11757527777.470211,34,Not Free,11,23
Uganda,Africa,1997,44.578,21210254,816.559081,17319425514.016575,34,Not Free,11,23
Uganda,Africa,2002,47.813,24739869,927.7210018,22951696053.080765,34,Not Free,11,23
Uganda,Africa,2007,51.542,29170398,1056.380121,30815028568.858154,34,Not Free,11,23
United Kingdom,Europe,1952,69.18,50430000,9979.508487,503266612999.41,94,Free,39,55
United Kingdom,Europe,1957,70.42,51430000,11283.17795,580293841968.5,94,Free,39,55
United Kingdom,Europe,1962,70.76,53292000,12477.17707,664933720414.44,94,Free,39,55
United Kingdom,Europe,1967,71.36,54959000,14142.85089,777276942063.51,94,Free,39,55
United Kingdom,Europe,1972,72.01,56079000,15895.11641,891382233156.39,94,Free,39,55
United Kingdom,Europe,1977,72.76,56179000,17428.74846,979129659734.34,94,Free,39,55
United Kingdom,Europe,1982,74.04,56339704,18232.42452,1027209400659.1421,94,Free,39,55
United Kingdom,Europe,1987,75.007,56981620,21664.78767,1234494698392.6255,94,Free,39,55
United Kingdom,Europe,1992,76.42,57866349,22705.09254,1313860808996.9365,94,Free,39,55
United Kingdom,Europe,1997,77.218,58808266,26074.53136,1533397976044.222,94,Free,39,55
United Kingdom,Europe,2002,78.471,59912431,29478.99919,1766158504919.931,94,Free,39,55
United Kingdom,Europe,2007,79.425,60776238,33203.26128,2017969309929.4646,94,Free,39,55
United States,Americas,1952,68.44,157553000,13990.48208,2204242423150.2397,86,Free,33,53
United States,Americas,1957,69.49,171984000,14847.12712,2553468310606.08,86,Free,33,53
United States,Americas,1962,70.21,186538000,16173.14586,3016906282432.68,86,Free,33,53
United States,Americas,1967,70.76,198712000,19530.36557,3880918003145.8403,86,Free,33,53
United States,Americas,1972,71.34,209896000,21806.03594,4576999719662.24,86,Free,33,53
United States,Americas,1977,73.38,220239000,24072.63213,5301732427679.07,86,Free,33,53
United States,Americas,1982,74.65,232187835,25009.55914,5806915391021.0625,86,Free,33,53
United States,Americas,1987,75.02,242803533,29884.35041,7256025860957.998,86,Free,33,53
United States,Americas,1992,76.09,256894189,32003.93224,8221624217605.753,86,Free,33,53
United States,Americas,1997,76.81,272911760,35767.43303,9761353098899.434,86,Free,33,53
United States,Americas,2002,77.31,287675526,39097.09955,11247278678120.613,86,Free,33,53
United States,Americas,2007,78.242,301139947,42951.65309,12934458535084.986,86,Free,33,53
Uruguay,Americas,1952,66.071,2252965,5716.766744,12879675387.39596,98,Free,40,58
Uruguay,Americas,1957,67.044,2424959,6150.772969,14915372268.13327,98,Free,40,58
Uruguay,Americas,1962,68.253,2598466,5603.357717,14560134513.462122,98,Free,40,58
Uruguay,Americas,1967,68.468,2748579,5444.61962,14964967150.519981,98,Free,40,58
Uruguay,Americas,1972,68.673,2829526,5703.408898,16137943765.522346,98,Free,40,58
Uruguay,Americas,1977,69.481,2873520,6504.339663,18690350108.42376,98,Free,40,58
Uruguay,Americas,1982,70.805,2953997,6920.223051,20442318131.984848,98,Free,40,58
Uruguay,Americas,1987,71.918,3045153,7452.398969,22693695077.647255,98,Free,40,58
Uruguay,Americas,1992,72.752,3149262,8137.004775,25625559931.72605,98,Free,40,58
Uruguay,Americas,1997,74.223,3262838,9230.240708,30116780131.2093,98,Free,40,58
Uruguay,Americas,2002,75.307,3363085,7727.002004,25986564534.62234,98,Free,40,58
Uruguay,Americas,2007,76.384,3447496,10611.46299,36582976212.17304,98,Free,40,58
Venezuela,Americas,1952,55.088,5439568,7689.799761,41829188706.34325,16,Not Free,2,14
Venezuela,Americas,1957,57.907,6702668,9802.466526,65702678704.89137,16,Not Free,2,14
Venezuela,Americas,1962,60.77,8143375,8422.974165,68591437240.906876,16,Not Free,2,14
Venezuela,Americas,1967,63.479,9709552,9541.474188,92643439785.04378,16,Not Free,2,14
Venezuela,Americas,1972,65.712,11515649,10505.25966,120974882898.41934,16,Not Free,2,14
Venezuela,Americas,1977,67.456,13503563,13143.95095,177490169722.23486,16,Not Free,2,14
Venezuela,Americas,1982,68.557,15620766,11152.41011,174209188664.34427,16,Not Free,2,14
Venezuela,Americas,1987,70.19,17910182,9883.584648,177016799858.08594,16,Not Free,2,14
Venezuela,Americas,1992,71.15,20265563,10733.92631,217529059872.66254,16,Not Free,2,14
Venezuela,Americas,1997,72.146,22374398,10165.49518,227446835024.40164,16,Not Free,2,14
Venezuela,Americas,2002,72.766,24287670,8605.047831,208996562053.54376,16,Not Free,2,14
Venezuela,Americas,2007,73.747,26084662,11415.80569,297777432881.3268,16,Not Free,2,14
Vietnam,Asia,1952,40.412,26246839,605.0664917,15881082791.944736,20,Not Free,3,17
Vietnam,Asia,1957,42.887,28998543,676.2854478,19611292638.302555,20,Not Free,3,17
Vietnam,Asia,1962,45.363,33796140,772.0491602,26092281505.001625,20,Not Free,3,17
Vietnam,Asia,1967,47.838,39463910,637.1232887,25143376124.160816,20,Not Free,3,17
Vietnam,Asia,1972,50.254,44655014,699.5016441,31236255710.308517,20,Not Free,3,17
Vietnam,Asia,1977,55.764,50533506,713.5371196,36057532314.52932,20,Not Free,3,17
Vietnam,Asia,1982,58.816,56142181,707.2357863,39705759524.13192,20,Not Free,3,17
Vietnam,Asia,1987,62.82,62826491,820.7994449,51567948937.81485,20,Not Free,3,17
Vietnam,Asia,1992,67.662,69940728,989.0231487,69172999028.93025,20,Not Free,3,17
Vietnam,Asia,1997,70.672,76048996,1385.896769,105396057842.09392,20,Not Free,3,17
Vietnam,Asia,2002,73.017,80908147,1764.456677,142758920197.8475,20,Not Free,3,17
Vietnam,Asia,2007,74.249,85262356,2441.576404,208174556559.04782,20,Not Free,3,17
West Bank and Gaza,Asia,1952,43.16,1030585,1515.592329,1561946720.3824651,NA,NA,NA,NA
West Bank and Gaza,Asia,1957,45.671,1070439,1827.067742,1955764566.6787379,NA,NA,NA,NA
West Bank and Gaza,Asia,1962,48.127,1133134,2198.956312,2491712161.6418076,NA,NA,NA,NA
West Bank and Gaza,Asia,1967,51.631,1142636,2649.715007,3027659756.738452,NA,NA,NA,NA
West Bank and Gaza,Asia,1972,56.532,1089572,3133.409277,3414075012.759444,NA,NA,NA,NA
West Bank and Gaza,Asia,1977,60.765,1261091,3682.831494,4644385651.599954,NA,NA,NA,NA
West Bank and Gaza,Asia,1982,64.406,1425876,4336.032082,6182644080.953832,NA,NA,NA,NA
West Bank and Gaza,Asia,1987,67.046,1691210,5107.197384,8637343287.79464,NA,NA,NA,NA
West Bank and Gaza,Asia,1992,69.718,2104779,6017.654756,12665833359.678925,NA,NA,NA,NA
West Bank and Gaza,Asia,1997,71.096,2826046,7110.667619,20095073782.004475,NA,NA,NA,NA
West Bank and Gaza,Asia,2002,72.37,3389578,4515.487575,15305597343.493351,NA,NA,NA,NA
West Bank and Gaza,Asia,2007,73.422,4018332,3025.349798,12156859904.496937,NA,NA,NA,NA
"Yemen, Rep.",Asia,1952,32.548,4963829,781.7175761,3880312374.054887,NA,NA,NA,NA
"Yemen, Rep.",Asia,1957,33.97,5498090,804.8304547,4425030274.681523,NA,NA,NA,NA
"Yemen, Rep.",Asia,1962,35.18,6120081,825.6232006,5052880863.151249,NA,NA,NA,NA
"Yemen, Rep.",Asia,1967,36.984,6740785,862.4421463,5813537083.146846,NA,NA,NA,NA
"Yemen, Rep.",Asia,1972,39.848,7407075,1265.047031,9370298237.144325,NA,NA,NA,NA
"Yemen, Rep.",Asia,1977,44.175,8403990,1829.765177,15377328249.85623,NA,NA,NA,NA
"Yemen, Rep.",Asia,1982,49.113,9657618,1977.55701,19098490175.80218,NA,NA,NA,NA
"Yemen, Rep.",Asia,1987,52.922,11219340,1971.741538,22121638706.94492,NA,NA,NA,NA
"Yemen, Rep.",Asia,1992,55.599,13367997,1879.496673,25125105886.17398,NA,NA,NA,NA
"Yemen, Rep.",Asia,1997,58.02,15826497,2117.484526,33512362498.285423,NA,NA,NA,NA
"Yemen, Rep.",Asia,2002,60.308,18701257,2234.820827,41793958634.67954,NA,NA,NA,NA
"Yemen, Rep.",Asia,2007,62.698,22211743,2280.769906,50659874994.20616,NA,NA,NA,NA
Zambia,Africa,1952,42.038,2672000,1147.388831,3065822956.432,54,Partly Free,22,32
Zambia,Africa,1957,44.077,3016000,1311.956766,3956861606.256,54,Partly Free,22,32
Zambia,Africa,1962,46.023,3421000,1452.725766,4969774845.486,54,Partly Free,22,32
Zambia,Africa,1967,47.768,3900000,1777.077318,6930601540.200001,54,Partly Free,22,32
Zambia,Africa,1972,50.107,4506497,1773.498265,7992264610.727705,54,Partly Free,22,32
Zambia,Africa,1977,51.386,5216550,1588.688299,8287471946.14845,54,Partly Free,22,32
Zambia,Africa,1982,51.821,6100407,1408.678565,8593512578.675955,54,Partly Free,22,32
Zambia,Africa,1987,50.821,7272406,1213.315116,8823720129.489096,54,Partly Free,22,32
Zambia,Africa,1992,46.1,8381163,1210.884633,10148621483.368177,54,Partly Free,22,32
Zambia,Africa,1997,40.238,9417789,1071.353818,10089784202.268402,54,Partly Free,22,32
Zambia,Africa,2002,39.193,10595811,1071.613938,11354618752.013718,54,Partly Free,22,32
Zambia,Africa,2007,42.384,11746035,1271.211593,14931695863.783754,54,Partly Free,22,32
Zimbabwe,Africa,1952,48.451,3080907,406.8841148,1253572117.4761236,29,Partly Free,12,17
Zimbabwe,Africa,1957,50.469,3646340,518.7642681,1891590901.3437538,29,Partly Free,12,17
Zimbabwe,Africa,1962,52.358,4277736,527.2721818,2255531193.8844047,29,Partly Free,12,17
Zimbabwe,Africa,1967,53.995,4995432,569.7950712,2846372532.1147585,29,Partly Free,12,17
Zimbabwe,Africa,1972,55.635,5861135,799.3621758,4685169626.257533,29,Partly Free,12,17
Zimbabwe,Africa,1977,57.674,6642107,685.5876821,4553746742.390185,29,Partly Free,12,17
Zimbabwe,Africa,1982,60.363,7636524,788.8550411,6024110453.881136,29,Partly Free,12,17
Zimbabwe,Africa,1987,62.351,9216418,706.1573059,6508240904.928266,29,Partly Free,12,17
Zimbabwe,Africa,1992,60.377,10704340,693.4207856,7422611852.129504,29,Partly Free,12,17
Zimbabwe,Africa,1997,46.809,11404948,792.4499603,9037850589.823565,29,Partly Free,12,17
Zimbabwe,Africa,2002,39.989,11926563,672.0386227,8015110972.06478,29,Partly Free,12,17
Zimbabwe,Africa,2007,43.487,12311143,469.7092981,5782658337.338729,29,Partly Free,12,17
